token, holder, balanceInUSD
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 4696810.53601138
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db, 5226474.17536201
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 340056.2381163283
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xd6fc210686d22d0f2e9303700a9e44bc6527b105, 304174.51950690494
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 215905.48655385067
KOK(0x9b9647431632af44be02ddd22477ed94d14aacaa), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 34878324.11088582
HyperDAO(0x74faab6986560fd1140508e4266d8a7b87274ffd), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 1366980.500933939
LUKSO(0xA8b919680258d369114910511cc87595aec0be6D), 0x244291d3f74380d7cd10b861622aff1216fc2697, 160979.3832708354
LUKSO(0xA8b919680258d369114910511cc87595aec0be6D), 0x10bde02988cfe40520e5837714eb2529ea7d67b3, 230429.64105166853
Veritaseum(0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374), 0xe03c23519e18d64f144d2800e30e81b0065c48b5, 1277205.9704160113
Vectorspace AI(0x7D29A64504629172a429e64183D6673b9dAcbFCe), 0xbe97e4261af0ade265c8836aa764833607447560, 989106.6392473798
DeFi Pulse Index(0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b), 0x56178a0d5f301baf6cf3e1cd53d9863437345bf9, 1463666.1171875312
AllianceBlock(0x00a8b738E453fFd858a7edf03bcCfe20412f0Eb0), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 410725.85782865615
AllianceBlock(0x00a8b738E453fFd858a7edf03bcCfe20412f0Eb0), 0xe6c183f68a2743805be354db46d7f3f2bc6a8309, 359065.4038245012
TrustSwap(0xcc4304a31d09258b0029ea7fe63d032f52e44efe), 0x4efaab74cc550f0e380df685a23d0f9edea1d162, 220459.67245474496
STAKE(0x0Ae055097C6d159879521C384F1D2123D1f195e6), 0x000000000000000000000000000000000000dead, 42145327.53973017
Rarible(0xfca59cd816ab1ead66534d82bc21e7515ce441cf), 0xdfb321988b6a7e0c7f427d3b237591212d8b1005, 6061052.745952188
Strong(0x990f341946a3fdb507ae7e52d17851b87168017c), 0x92f00e1b20bb633260b246f182f99315e3bdab9a, 173148.8442861009
BLOCKv(0x340d2bde5eb28c1eed91b2f790723e3b160613b7), 0xbb563df62d3824a250a0d5e79ec71ee724f4f95a, 223647.58821438462
Smart MFG(0x6710c63432a2de02954fc0f851db07146a6c0312), 0x4401de1dfae6a6730f52f32adfd364e65910c525, 226235.77642401232
GET Protocol(0x8a854288a5976036a725879164ca3e91d30c6a1b), 0x30ed6b32e6ca40a4c9b959c5cd70ca0ba72c18ad, 213373.34718544435
TriumphX(0x056354F3Ff20743aa4c0DA365603871c7000b081), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 435855.7193544153
dHedge DAO(0xca1207647ff814039530d7d35df0e1dd2e91fa84), 0xc6951494888db34fd01461a7631fbc1c85b5c66b, 186003.35739968793
Tokamak Network(0x2be5e8c109e2197D077D13A82dAead6a9b3433C5), 0x8ed32ed24303092c016cdb24d51e153ad88c4875, 263586.34626159
Tokamak Network(0x2be5e8c109e2197D077D13A82dAead6a9b3433C5), 0x4d145a5e90736ad71cbf0081366625bd9eb170cc, 541366.9931164905
Tokamak Network(0x2be5e8c109e2197D077D13A82dAead6a9b3433C5), 0x47462b8062f87f63d84ebb9e0d931d38bd3f6f75, 1303640.059117641
Tokamak Network(0x2be5e8c109e2197D077D13A82dAead6a9b3433C5), 0x0259095c75f968cd0e42ed18a5934248d2751bf0, 715292.3890342292
Offshift(0xabe580e7ee158da464b51ee1a83ac0289622e6be), 0x5a416d6e1b9bb863f1bbbe98598bb566540f2052, 279714.9458895926
mStable Governance Token: Meta (MTA)(0xa3BeD4E1c75D00fa6f4E5E6922DB7261B5E9AcD2), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 3998716.3287318074
Rotharium(0x3fd8f39a962efda04956981c31ab89fab5fb8bc8), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 629234.9855247632
Tokoin(0xa0f0546eb5e3ee7e8cfc5da12e5949f3ae622675), 0x260145955c1cf5740073df7b6d3779d2506148b2, 301355.3777785627
