token, holder, balanceInUSD
Neutrino USD(0x674C6Ad92Fd080e4004b2312b45f796a192D27a0), 0xb10d235a3d9ad05443c6cd6b21cddd004a549d23, 263121.56020178745
Neutrino USD(0x674C6Ad92Fd080e4004b2312b45f796a192D27a0), 0x5b6b46a60d66c7432b720d9438654691c0509bd4, 151779.59000115778
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 661975.6076865863
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 1315313.823099738
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 2385798.4637277448
Orbs(0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 356189.1232422768
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xbdfbf29641dfc2583471d741c6c0f256f3225491, 259325.09933513892
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x07ad900986af3cae58b4d77bee82fee3091446ae, 434478.1763558046
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xebbadac792e17463c6c6f754b52707ebe23b7814, 372421.5089732406
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xa8c78374167ec450169734e3142b9ac9291913c0, 956764.3556851638
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x00903f96abe2743b81fc7fcf4874c715a3fe1c88, 1735134.5537848407
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xcc52d4132a0fd28a6e2e820d0c8e774fe53499f0, 196058.46602815218
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2028d0074be196adfecd922f9e5d71076955f6aa, 434439.1237650022
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x9187c7831312525a0429f76ba4ea025faf390e52, 166164.90759970486
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 570828.4815759438
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x4423ac71f53ca92e2f2be5917a9c2468e7412f4a, 446334.45475048805
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xe04903ea0da52680520903dadc84f5adbef35e9f, 184707.50810822766
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x38ee5f5a39c01cb43473992c12936ba1219711ab, 338433.8338460698
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x0f4ee9631f4be0a63756515141281a3e2b293bbe, 2591727.837628829
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 192496385.00341234
Braintrust(0x799ebfabe77a6e34311eeee9825190b9ece32824), 0xa172ccb77817cb713e8ec2a5545ab1c96c51c123, 4834110.059123559
Braintrust(0x799ebfabe77a6e34311eeee9825190b9ece32824), 0x1ece723263849ce0397928f9ed56d9ed1dd2d158, 206077.44147855983
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x29a9ae6d21e4ced3b9144c4d837865a8fdf47f40, 161327.15876429033
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x32573f29f8f407f5c291e0d2cf9b08116a8053c9, 203510.32702567446
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0xd266d61ac22c2a2ac2dd832e79c14ea152c998d6, 855109.2094693362
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x179456bf16752fe5eb8789148e5c98eb39d87fe5, 564674.6520372293
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0xcba1a275e2d858ecffaf7a87f606f74b719a8a93, 166932.0077050925
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x642fc97f6aa85ce4396e499abecc77c9ecc3e381, 228741.4862978092
Victoria VR(0x7d5121505149065b562c789a0145ed750e6e8cdd), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 12759821.674393518
Victoria VR(0x7d5121505149065b562c789a0145ed750e6e8cdd), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 829975.0838377159
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0xe02120011f88683465805ac459892df558b795f1, 164037.52052854403
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0x7ac049b7d78bc930e463709ec5e77855a5dca4c4, 501533.0516219521
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0xa019a71f73922f5170031f99efc37f31d3020f0b, 1003004.5567012719
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0xa0e7f672bc7bdb06ee542fa2a8dcf478f3c25f9c, 902573.8970651904
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0x17037424cc2303bb97285b1bb3c355af044aca58, 191351.0195518754
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0x9f705ff1da72ed334f0e80f90aae5644f5cd7784, 14231255.793556465
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0x2a452f7bffc7b7a50e6d96edc18cbd6c3d9ba166, 338762.1310970575
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0xb433c087a59ad20628af519567976d2f207323e6, 496472.6904300289
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0x86a5905c330325d930830c2a4c7bc16096f10cef, 14448267.774420608
Origin Dollar(0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86), 0x95183291851e0c1c2a64cf8c3ef78c2b6e382918, 250276.07873302672
UFO Gaming(0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 1110960.772371483
UFO Gaming(0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 1910923.3925343056
UFO Gaming(0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b), 0xe49dfc28bf60d2e1f0eef3cb17398a9c4ea17d79, 482753.3114297798
UFO Gaming(0x249e38ea4102d0cf8264d3701f1a0e39c4f2dc3b), 0x6bec5deab666c16f85af1c736ae3ce6189f3158f, 274860.88774705236
DEAPcoin(0x1a3496c18d558bd9c6c8f609e1b129f67ab08163), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 7076359.421636689
DEAPcoin(0x1a3496c18d558bd9c6c8f609e1b129f67ab08163), 0x3c02290922a3618a4646e3bbca65853ea45fe7c6, 335279.61394124787
DAO Maker(0x0f51bb10119727a7e5ea3538074fb341f56b09ad), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 571679.3377381115
DAO Maker(0x0f51bb10119727a7e5ea3538074fb341f56b09ad), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 875059.222977821
DAO Maker(0x0f51bb10119727a7e5ea3538074fb341f56b09ad), 0xa51594ddad1ca7820006490a2cf4afc3b4403698, 1496359.566949804
OpenDAO(0x3b484b82567a09e2588a13d54d032153f0c0aee0), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 1004785.1252027423
OpenDAO(0x3b484b82567a09e2588a13d54d032153f0c0aee0), 0x13307b8854a95946b54a904100afd0767a7a577b, 291685.37895072426
Orbit Chain(0x662b67d00a13faf93254714dd601f5ed49ef2f51), 0xf1ec1fc97071ead2b73b1f5d293add3156431c63, 417303.7197203134
Humanscape(0x174afe7a032b5a33a3270a9f6c30746e25708532), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 190469.51294761692
Starlink(0x8e6cd950ad6ba651f6dd608dc70e5886b1aa6b24), 0x67b426d6353a9c9689217ae0d40ee1c2bb3145f5, 1262602.7041830928
