token, holder, balanceInUSD
GateToken(0xe66747a101bff2dba3697199dcce5b743b454759), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 8191677.848723787
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 4363727.68612235
XYO(0x55296f69f40ea6d20e478533c15a6b08b654e758), 0x960f4cb783375f651c147e809f6f301a9903b023, 153646.7322617076
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x3424553fc6e448faaf7d856d0e36ec7cb61eaf24, 330378.7604613775
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x5404644e5e4c8ee2e87c719bd02bcbce1c6426e5, 407205.3739172429
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xad26e10a87fb52fb56560d64dc07d45381982f56, 2299783.56614443
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x690f7434608adb9bbb886d49c4018d475737ff08, 198847.23207346353
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x06061537ebcae23c3faf1ef1d3a167b4b73346a1, 663923.698941262
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x210a695712681b5cc559596fa9a28a66a40ef9de, 465737.5201528256
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 21755873.438647866
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x79fbf731c82bffef0b598a3b3b0ce2ca8d02a43f, 231217.20858650916
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xd6fc210686d22d0f2e9303700a9e44bc6527b105, 268018.10812521057
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xd7ac9bc807b634b57330e814d868beb28906f392, 813370.6916712737
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 245958.13270260434
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 845414.8827732729
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x044a9c43e95aa9fd28eea25131a62b602d304f1f, 256397.2220876177
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x484aaf6cf481dc921117cb4b396a10db4934a063, 180600.41520507383
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xccfc85c196554e67660ac15bfc8bcc774e64fad5, 226908.6885411526
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x5180db0237291a6449dda9ed33ad90a38787621c, 1007748.9706309466
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xc1e8cb20317ae543804ab1d58e954a9c0b44b7f0, 324758.353086331
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 226922045.1801063
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x0f4ee9631f4be0a63756515141281a3e2b293bbe, 2470224.0395963066
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x13307b8854a95946b54a904100afd0767a7a577b, 752623.2799409573
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x6165fd87c1bc73a4c44b23934e9136fd92df5b01, 330665.03989593487
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x4281b9578b25306cda3eca34397952dfbeb7b06c, 1864166.1474501803
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0xb4205d17889ef5df147058bb68e48261d5d5f09f, 7456656.516436022
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0xcb8efb0c065071e4110932858a84365a80c8fef0, 466041.03227725136
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x836b7d1afe713372a748be4e0fdde71bbc96034b, 2283602.8453794583
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x6b19049a7aabefdc6fb71117c5161c56ffb08313, 336390.8685749109
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x555f905e262eb415f30dd20ed1ed2393f388534d, 5247589.669251168
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x9c7689d597869665816d453219615eaa10536005, 336390.8685749109
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x7e3474dfb1f9510ed314d11afa6c6f395b2ded61, 243884.23751180968
