token, holder, balanceInUSD
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0xa910f92acdaf488fa6ef02174fb86208ad7722ba, 24493499.79857211
MXC(0x5ca381bbfb58f0092df149bd3d243b08b9a8386e), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 764914.204067526
Function X(0x8c15ef5b4b21951d50e53e4fbda8298ffad25057), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 885441.1229438132
Orbs(0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 514231.58309489366
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 19600449.11057772
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x980d569c4963e5b4c749dd59fb732ea6ddc5c317, 310732.3801612481
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x3689df917b622d8c35e01577bde8198b7e79b83d, 247789.76485079873
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x93d292c62cb648b61064a523948250293dbd656d, 890788.5217421119
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x13ab5e30deac9cff34be7cad126f8b464a8b7450, 273134.3503612165
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x792a22bedb3b30e08498b5b4ab094d2baf3a1455, 344990.0620861631
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xa28c70ece1086a9b1c0d02c52a7f19658fc5054c, 340595.9155908266
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x9ecfbeacdf4dbbf05d786376d66112f2093ec471, 407711.11047585757
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x37d11fad5fc57562eb12b7c575958c9a2bcf843c, 316760.1704466276
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x1ed48d2d027eab37310d5ea06519b16f3dfa4fe2, 383159.88602361985
