token, holder, balanceInUSD
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0xa910f92acdaf488fa6ef02174fb86208ad7722ba, 30409296.147357143
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 2765084.9764546757
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xe5d449ac31b2ad8cce5283a079b63b2a469bd640, 609055.4558835761
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x865281fba7f14511d77674a02c2f01c019d19826, 306777.6960019815
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xcb35fb12530317851dfe2c55289f2f0a021158a6, 526171.7597687572
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x45da3fd0b4c82f7f69af7700f2912dc85d8d2012, 306509.0168138656
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xeb4e17f4b6a9490ee3579c0f1edf144868f2753c, 444319.7062532185
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x5a4f19d026a1f16c912c4171da4e7eec1b969a6b, 193118.1127775374
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x489036defe9970c432321e6e7d4b3e61c75d9fe4, 244938.5762347834
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x6f08373cd10cb8478af1f98448189f1c7b82aaaf, 306173.2202934793
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xda45e287606f6d5c69eba80b34b3736a765c5a8b, 245407.21938307694
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x05936f6a5ea9abfbfcc690f1a6140d97e80640f9, 5299858.443280126
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2bcb628a4e0875b777d389d1bec8e4b413a254c2, 244957.91276566475
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x1e5dde42c8ea4e3cea217b7a2a34519f4004ebdc, 919060.6083572016
