token, holder, balanceInUSD
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 660165.4299049263
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0xf3279f3dc45b46ee096df34e972f92f68096a4b9, 687547.3243294467
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 3340873.540622372
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0x7d3cd3ebd88a9dca5b3e9d09fd1600db81fd8b20, 366035.2865105901
MXC(0x5ca381bbfb58f0092df149bd3d243b08b9a8386e), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 252414.71443706233
DAO Maker(0x0f51bb10119727a7e5ea3538074fb341f56b09ad), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 769099.9079539456
DAO Maker(0x0f51bb10119727a7e5ea3538074fb341f56b09ad), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 296502.4286046462
Orbs(0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 476023.4421631417
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xa9d4547de8a88b25ebd53071d03f821208bdb762, 450004.47048436874
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x46665e88c7a04785a4b95e7cdafd8b0006b922bd, 3005879.8893678808
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2b67ffd2ef0f336791ae70193ccc86ef2a911244, 1640271.0974619396
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x5172ea068c59babbadc1a1e07120f216b5694ea1, 711737.468476495
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xa82df7db586b92ffc1b1e8cd4fae0b18e597427a, 267209.2143612744
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x52211ecd73317091783e4b296a400c20d252ef57, 384945.2439597179
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x73cfa4ce8109cd93936843f2263e5dc91579c410, 219406.97462867494
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 21385036.754106168
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x4f58985b75eec8f14c536878a19eadf4a1960d6c, 5693313.265404131
