token, holder, balanceInUSD
WOO Network(0x4691937a7508860f876c9c0a2a617e7d9e945d4b), 0x9a7ed54b8c2c5816c1800476f5111a1e88657502, 514515.76647483674
WOO Network(0x4691937a7508860f876c9c0a2a617e7d9e945d4b), 0x0e098207a163a0f8415d575cb5126ebf378f00bf, 188888.8286112362
WOO Network(0x4691937a7508860f876c9c0a2a617e7d9e945d4b), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 1090148.709481224
WOO Network(0x4691937a7508860f876c9c0a2a617e7d9e945d4b), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 3945920.067775158
WOO Network(0x4691937a7508860f876c9c0a2a617e7d9e945d4b), 0x13307b8854a95946b54a904100afd0767a7a577b, 395089.5114483259
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 4885133.352046848
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0x7556e6208491aa331026dd781ade541cabbfa176, 232123.37973643813
Dvision Network(0x10633216e7e8281e33c86f02bf8e565a635d9770), 0x599aa2feaeec1c4caa33da6b7fbd0e6578953c96, 276582.1114103054
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x1bc0657a0d4a743693091bb489ae7ce09717bebf, 3698466.772741736
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xa5b06a56b18c6b24418807700e37412c990dbc27, 207399.72723896024
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x1c0e2379bf9ecce5677d12b15abda7c8d5a047cf, 158307.91646477592
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x206da282a1d730624ed8cc7624fa8a0b1da386bc, 1649667.9556553583
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xb97627ba13fb9d49dd555bc3365054864a59e405, 184938.11029723097
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x774f45a32ca6a365b693dfd58d129c959fc159d9, 1841728.6708808078
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x3f77e1ff058adf10df95be53e8935a8bd8de56c1, 624811.0293603109
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 165409373.24187255
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 265523.30557278986
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xd9c8b01544dc423b3ab8f6ffaba6fca6e7c649ac, 236342.739049208
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 352716.53075188043
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x614d98a57a5d879d717152de0690ed2b04562ade, 249122.70952530188
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x374a70284d76a9216fe1d4a14433ee1c23ff46b9, 201966.69754405867
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x289c23cd7cacafd4bfee6344ef376fa14f1bf42d, 769415.0504904033
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x238edab57c91d1db2f05fe85295b5f32d355567c, 229911.4158348834
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x87242f3e15baec55d526c17f16d0c0206ccefe8e, 499709.03352349985
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 224730076.6371903
