token, holder, balanceInUSD
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 4661299.386604531
Function X(0x8c15ef5b4b21951d50e53e4fbda8298ffad25057), 0xc3c3e1f3dd45cd57cc8365a1c0d4cd2ddbf6f42f, 179529.91270840933
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 860708.4597635437
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xd6fc210686d22d0f2e9303700a9e44bc6527b105, 163227.30508074735
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xb92480f52f33731568154fa811851a7316c503a2, 184658.93067867772
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x06fecdf853cefde093cd7af4bb42008bac985442, 155577.00617859873
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 264228.03805239726
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x820a9eb227bf770a9dd28829380d53b76eaf1209, 19847520.128288995
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x55a5a4b75b5b2e0c1fdfe5c5fb67103c32f50013, 388158.5799559317
KOK(0x9b9647431632af44be02ddd22477ed94d14aacaa), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 33944522.286954395
Rocket Pool(0xd33526068d116ce69f19a9ee46f0bd304f21a51f), 0x7d0de4df90e348da380cb00cfd82385299f50dc5, 161447.29097552705
Rocket Pool(0xd33526068d116ce69f19a9ee46f0bd304f21a51f), 0x20eadfcaf91bd98674ff8fc341d148e1731576a4, 274358.07030193193
LUKSO(0xA8b919680258d369114910511cc87595aec0be6D), 0x065b8b56542e5c75f727360e0bd1b76229e8ccd9, 460726.02635740786
HyperDAO(0x74faab6986560fd1140508e4266d8a7b87274ffd), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 1311562.1788482426
Veritaseum(0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374), 0xe03c23519e18d64f144d2800e30e81b0065c48b5, 1447378.1638582153
Veritaseum(0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374), 0x61617f93fd933aab1a6121b10c40209e847c7866, 601110.8787693947
Orbs(0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 661552.0058831942
Vectorspace AI(0x7D29A64504629172a429e64183D6673b9dAcbFCe), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 208131.74647252445
