token, holder, balanceInUSD
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 423917.2681093806
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 793740.0792194431
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xb04a834ae6f1155a382181609a210995b9b0e6d8, 307179.84989549115
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xa6eba7f5ee9ce80cb976be8ec6821ac490f64c86, 286188.3817367973
KOK(0x9b9647431632af44be02ddd22477ed94d14aacaa), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 33590631.43372418
Rocket Pool(0xd33526068d116ce69f19a9ee46f0bd304f21a51f), 0x164f867d49e5cffe24b7ba6e2acc4a81504bd4c9, 202058.93949285548
Veritaseum(0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374), 0xe03c23519e18d64f144d2800e30e81b0065c48b5, 2220725.4434864526
LUKSO(0xA8b919680258d369114910511cc87595aec0be6D), 0x13307b8854a95946b54a904100afd0767a7a577b, 225232.73699362524
LUKSO(0xA8b919680258d369114910511cc87595aec0be6D), 0x82bb6b5e92e1143fc03ee468a7ba9df8e955f7c2, 169325.26224479737
CRYPTO20(0x26e75307fc0c021472feb8f727839531f112f317), 0x1e105a6730d155c1cc7dbd79dab59c9dae94aa4d, 152671.114078294
DeFi Pulse Index(0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b), 0x56178a0d5f301baf6cf3e1cd53d9863437345bf9, 1499519.0793238739
STAKE(0x0Ae055097C6d159879521C384F1D2123D1f195e6), 0x000000000000000000000000000000000000dead, 64201621.3868896
Morpheus.Network(0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4), 0x70f824edb1182bd70484281646d9b561aa3fdc2b, 759563.6745840731
LGCY Network(0xae697f994fc5ebc000f8e22ebffee04612f98a0d), 0x59f4e672d0938fcc56d9a31e40ed0fb6c2abd0c4, 371776.96190918406
Rarible(0xfca59cd816ab1ead66534d82bc21e7515ce441cf), 0xdfb321988b6a7e0c7f427d3b237591212d8b1005, 6318315.026438765
VideoCoin(0x2c9023bbc572ff8dc1228c7858a280046ea8c9e5), 0x6ebb37c387f073db87f53a391a343d18044d534a, 252098.78731583865
DEXTools(0xfb7b4564402e5500db5bb6d63ae671302777c75a), 0x000026e85e28d8e2bc48f64ba63cd1d3419e4774, 216355.04866610354
Aragon Court(0xcD62b1C403fa761BAadFC74C525ce2B51780b184), 0x000000000000000000000000000000000000dead, 28127830.498213246
ERC20(0xc3761eb917cd790b30dad99f6cc5b4ff93c4f9ea), 0x065033d13f4eb5859b9fb773742ccb0e0097caba, 284668.2975556782
MCDEX Token(0x4e352cf164e64adcbad318c3a1e222e9eba4ce42), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 7574948.609589761
Valor Token(0x297e4e5e59ad72b1b0a2fd446929e76117be0e0a), 0x190403285c5ad69da56cf378d9d62f0d7040d05f, 676997.9504825573
GET Protocol(0x8a854288a5976036a725879164ca3e91d30c6a1b), 0x30ed6b32e6ca40a4c9b959c5cd70ca0ba72c18ad, 241667.21468808872
Offshift(0xabe580e7ee158da464b51ee1a83ac0289622e6be), 0xe2129113e000153e0928756a1c2c9bc478de9f7d, 170006.53138332325
UpBots(0x8564653879a18C560E7C0Ea0E084c516C62F5653), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 2693942.0611241143
Vidya(0x3d3d35bb9bec23b06ca00fe472b50e7a4c692c30), 0xddee307da75d2081126c8fb227e992c428a2796b, 208928.53897618997
YAM V3(0x0aacfbec6a24756c20d41914f2caba817c0d8521), 0x8aa25ef2c43f0afc214ed7263b6abd189dc18594, 196936.97677653842
DEXA COIN(0x725440512cb7b78bf56b334e50e31707418231cb), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 340425.0809297591
NFT(0xcB8d1260F9c92A3A545d409466280fFdD7AF7042), 0xcbfad11368946037cf812499f1ebf34215bddf32, 176797.67609176034
