token, holder, balanceInUSD
XYO(0x55296f69f40ea6d20e478533c15a6b08b654e758), 0x5d51d35e63bc2286d991e68e0d135d3babe9c01a, 1664890.6332816156
XYO(0x55296f69f40ea6d20e478533c15a6b08b654e758), 0xea0f206706efd4c27f5be97230c6819303936d19, 311590.2060570347
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 8106679.415581887
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0x58cb9c3e06cf6958616e997bf95d731c24c45bdb, 271990.11675613746
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xb83a4b7e98092eff1a57c258806537f4231ae68e, 286569.4869727542
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0x6d73b86df5ae8325fd3f2a815564524f97071c5b, 583509.1911072262
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xb37e997691c64c0c06c9c94914688c064a9f9d0d, 164756.0874586658
NXM(0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b), 0x5af5e4bd8253cc854bc025c7c3d70515b5fef03a, 955273.4118339194
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x7cbf9ad5c7141f3d155fce686d0dd104da0ec864, 881405.2674318448
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x7c3d434d79dddac3174ce0819f55ed82e0276147, 246410.3346462659
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x2cab9eada4688e2a8f5b9ed491252c34d05bed16, 150276.69620990148
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xd6fc210686d22d0f2e9303700a9e44bc6527b105, 387314.56784529355
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 197151.3129522013
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xc16e8f5ce96515e5ffdc198f23293d75b42c3266, 155829.38820872447
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0x2ab1d45cd4442c7bf54e9e993bf91ec5fb36d6ce, 1088255.023989136
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0x0561a78021d8966ddd20c28c6c4318d8675ee1f0, 199252.49920412767
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xbd922e94205525fdf064f548c7b2ea5eff9476f4, 168931.45181055873
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xb1e9d641249a2033c37cf1c241a01e717c2f6c76, 36586115.87967161
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0x326481a3b0c792cc7df1df0c8e76490b5ccd7031, 232443.24708408545
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0x965f2cd782d681587d3a1273dddeed0a2bb5a79e, 216144.00265185547
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xd0ed2d0b2b136f0dfeefc1387dc52ef5d2293dae, 1598794.198828233
LUKSO(0xA8b919680258d369114910511cc87595aec0be6D), 0x5a998c31bc9b1106e5d3fdd9a8dc1d200c021376, 509629.556141275
Render Token(0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24), 0xd32d0c4380ae4cb6443d88166733ff0ddd372b1b, 173643.34834341606
DeFi Pulse Index(0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b), 0x56178a0d5f301baf6cf3e1cd53d9863437345bf9, 1393313.0936082446
DeFi Pulse Index(0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b), 0xb9bcd154b5a636bb3b049e7dea7da4cb47d6cc81, 316383.8078769343
Morpheus.Network(0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 9198646.02287232
Morpheus.Network(0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4), 0x2c27f4e927aa1472ee374261832061b289d803aa, 3960975.463781245
Morpheus.Network(0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4), 0x79257e991c8e614df6bc03062fd881a481574b0c, 528602.4232380841
Morpheus.Network(0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4), 0x92763f97634a65e211ed45b116babe1d79dd476d, 817632.4921373508
LGCY Network(0xae697f994fc5ebc000f8e22ebffee04612f98a0d), 0xe8d37dfc72a2e2936def85aee1c636803d8bc2c1, 215940.02578933904
SUKU(0x0763fdCCF1aE541A5961815C0872A8c5Bc6DE4d7), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 1634591.8067503606
MATH(0x08d967bb0134f2d07f7cfb6e246680c53927dd30), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 9360834.021684822
Rarible(0xfca59cd816ab1ead66534d82bc21e7515ce441cf), 0xdfb321988b6a7e0c7f427d3b237591212d8b1005, 8564942.81584865
Rarible(0xfca59cd816ab1ead66534d82bc21e7515ce441cf), 0x455ae9f6d25fd49ed7be9f3d8dd1cf58a79a5958, 315683.3881352106
Rarible(0xfca59cd816ab1ead66534d82bc21e7515ce441cf), 0x77517d36ea8d2c4f94464be2bca89a5c302183b3, 210455.59209014042
