token, holder, balanceInUSD
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0x13307b8854a95946b54a904100afd0767a7a577b, 464576.63842182106
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 2492111.9546056166
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 200707.97744243924
Braintrust(0x799ebfabe77a6e34311eeee9825190b9ece32824), 0xa172ccb77817cb713e8ec2a5545ab1c96c51c123, 3977702.465355532
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x49f2a0d1629c30df629898fb811ef43ab8d437a1, 6421916.779030161
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xed0eebb4d520a6b0eccc4df8e5214e7a6697c111, 5491948.299866411
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x311bf6e6b6d416a808adf524b2fba791bf257e19, 514486.1970921777
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x65db04a21f2809b0815b2313b0bbb4b3f9baadd2, 150140.23293660666
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 20871515.36033092
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x4125b70d4451265095834b3005e06f4b1dc82bdc, 784180.3929393603
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x1ef1895c1e8bcb2dabe59aa5387ee93255bb0025, 544876.6822861398
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x6e855a7338ce3d6a5c6cac71a06430acabcffc33, 215969.44450692754
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xfd8dc2e9c828f87336042764784c042e489db521, 287890.1152158289
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x617e271566865d6e2f7781ba8d5735191a841f87, 532032.5464878196
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x097bf3af80cb657b2b13f27dfece3bc2de0abd06, 180012.34748384307
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x05e70979fd3355133f91fc7c6597a8274169b3be, 542600.5153213768
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x4423ac71f53ca92e2f2be5917a9c2468e7412f4a, 326707.9812744415
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 1065597.1092200086
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x2bc0105b6bb4c1e53cfd8070b65a0d858695cd92, 1466387.6014078474
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xf6853c77a2452576eae5af424975a101ffc47308, 419285.3952375958
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x8138d2201ec4b556953b3b959a1771e89b5d53ef, 230528.0062265761
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xa5f74ae4b22a792f18c42ec49a85cf560f16559f, 262772.12594157405
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x95861c41e7767dc737bca90b175ad51e5f7b9ada, 319456.31630003534
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 317872.413862803
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x858869984fb24ffc1aec1c5c57e71881cc42323a, 207072.03855267412
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x0f4ee9631f4be0a63756515141281a3e2b293bbe, 4747861.906821589
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 177148283.00557238
KOK(0x9b9647431632af44be02ddd22477ed94d14aacaa), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 32186111.051171165
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0xfdb9ad97e878d3623db5acc5d5b07e78b6c4bcf8, 197517.65056950419
