token, holder, balanceInUSD
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 344782.9993081721
Dogelon Mars(0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 3129400.1377570345
DAO Maker(0x0f51bb10119727a7e5ea3538074fb341f56b09ad), 0x2d1d27df0cb45ddac5fb78e84e47a93853faad21, 280196.8749100874
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xa9d4547de8a88b25ebd53071d03f821208bdb762, 552502.5177726115
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xd644cfc50ab6de66c3cd2ad5dc6074189b731da0, 345073.8424195728
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x358050a878ec018b9d0a6efc3dd4ab019c704f32, 186138.03887855625
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 20402936.295072258
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xcd1cb5fec8fa618a329432bf0c86d907da8e858b, 1817900.3542206646
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x8d4f4e70779b67bff2f718e8cb09139d018aad3d, 676809.0290127777
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x64ca35bef43e3358d91001e3fb98ad04fbaef864, 266500.195220505
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x96e1199931a9e201a4d209262c8c379e2c0e4852, 1335631.2947482134
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xc24459138dab514c87e998e08afd64809d244269, 814824.9878702853
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x4f58985b75eec8f14c536878a19eadf4a1960d6c, 2353958.1572933034
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xd3069c9e486a8b77add55ae3ceb3a4b138fb76c7, 496962.05911122274
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xc5890af3facba05b4c6ef82b2eb274feb3b75e8e, 202971.7421773069
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x4c85ece5bbf191d3e1b76934c8372d4ae3bf6927, 1667899.6546902654
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xb915df0472bbe9f4a69570cd8f845015ea72db8c, 710555.9426140438
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x5c3f6ba729c61f01663f80284641a3761ac28224, 733797.5280389894
Lido Staked ETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x13c9d9b81513fe8ef119408f916b74118478cb03, 1428461.440153437
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 619064.8547131759
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x4423ac71f53ca92e2f2be5917a9c2468e7412f4a, 495237.66317570856
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x696919f7e2f33fbb5cc56a75031f556cf3d2c244, 183188.0287701785
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 158829.26757047078
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x93eddcd02cabf1002babeb4b6d28dbbf50e69b34, 659352.739496996
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x890f1815a0935b10126bcfe6dd48ce37ed3064ed, 451535.2909996233
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x0a3f21a6b1b93f15f0d9dbf0685e3dfdc4889eb0, 211431.49673428852
Lido DAO(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0x56711d59ddf775e4f590fe059cfd658237715cb5, 251394.31598354038
Lido DAO(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0x3ba21b6477f48273f41d241aa3722ffb9e07e247, 7292514.963737816
Lido DAO(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0x6e93ebc8302890ff1d1befd779d1db131ef30d4d, 285483.25588521484
Lido DAO(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xe15232f912d92077bf4fad50dd7bfb0347aef821, 10469891.566907173
Lido DAO(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0x4bba5f077a8fcfaf8d6d07c6cfbce553e2d94c9c, 942656.3323490738
Lido DAO(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xb1dde4d00b21c62eda810773b44151e0afe49c1c, 1117666.0513060545
Lido DAO(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xe831c8903de820137c13681e78a5780afddf7697, 346157.90952637413
BitDAO(0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5), 0x0f4ee9631f4be0a63756515141281a3e2b293bbe, 6297867.74604457
NXM(0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b), 0xf1f756aafab77ef2fec51b567df1e23332f4ac78, 4421656.25765204
LooksRare(0xf4d2888d29d722226fafa5d9b24f9164c092421e), 0x89d7db6855620287ca6edfe9c11ab977170ccca8, 417901.9050104353
LooksRare(0xf4d2888d29d722226fafa5d9b24f9164c092421e), 0x56178a0d5f301baf6cf3e1cd53d9863437345bf9, 178768.88328837554
