token, holder, balanceInUSD
Braintrust(0x799ebfabe77a6e34311eeee9825190b9ece32824), 0x6455327f820edd69c4cd665b995e0fec679d7f9e, 190876.31111954054
MXC(0x5ca381bbfb58f0092df149bd3d243b08b9a8386e), 0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea, 831611.9823463052
MXC(0x5ca381bbfb58f0092df149bd3d243b08b9a8386e), 0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91, 473664.4088621045
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 2550194.8541943287
Function X(0x8c15ef5b4b21951d50e53e4fbda8298ffad25057), 0xcbad2779d54f16edbffb36c95dea1c8be30e1103, 190283.43481149492
Orbs(0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 422438.5425846279
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xed4c461b80833f2da43397ab6eb9beeb3cb96bb9, 166154.87005839386
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2bb69cc848c67c393346dd4d284a9996a7bdd590, 150941.5351491879
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2e908e9ba65d4d87a152fa817fd379a57ea7ef8c, 905962.489305508
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x7b7f3b8a49d2601ac072e8789db396a21cd2c466, 1992428.2639692798
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xe672354748353d1e868199defbcf2eeceea39560, 150993.87363710225
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xaca45e9937188db224f4b853e043bbf5f3e90c01, 172533.16600894436
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xb9771ef800f2b8583230451cce7d547d7c659265, 1771964.2369617638
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x057ac2c33b58139bd216ab8e6cb962ebf7329ad3, 603670.9458288879
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x5aed4bc7e22aae708a277e4dcc3bc97c4d63ae58, 277803.51080190885
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x1ebc9d59fca0c4df29c453af993aa8c7c89b09bf, 181110.52973373947
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2c8add7c43d9b88b490edd166d69e934451a907b, 182704.55061158087
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x1e2b3e14148487d26923beecb94b251c0a09ba5d, 219380.052163317
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 14802573.20292468
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x9b0e3acbe96256daa8c793a22ff9c094f4dd57d9, 2038877.0114559515
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x77bed8137d3c1640d0f45e5cd1be92291d22f7d3, 271832.29389818164
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0xbf22e9512cfc6956bd5f05beb9640f3cf560073b, 226451.13449391746
Lido stETH(0xae7ab96520de3a18e5e111b5eaab095312d7fe84), 0x5bc4fe274f071207c26dbcf38cfbfe785bb01235, 153943.95027367855
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xf5b4635f3858a2bc80a17bd4450e05a35ad99a72, 151758.09142346986
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 429192.75219574827
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x7d1182bbd5cd5733238496c00a00ff44ab094bf1, 170711.60986582324
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x4423ac71f53ca92e2f2be5917a9c2468e7412f4a, 411787.46695993294
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0xa78b58f857317fd6c1ea2679a652c527020482bb, 320517.8325059457
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x0fb08fa6c0acf56e6b0f8f14ff85c65eb32b2cfd, 978811.4120879641
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x13c74967aec876013d8fbf81485df780d6093527, 871763.9295609896
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0xa68d091ed63189d7792f549c91d02e770794b91b, 343791.8333877864
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x62c5a3d848798a130470dc02a82bb21bc56212b0, 256411.85491058236
MetisDAO(0x9E32b13ce7f2E80A01932B42553652E053D6ed8e), 0x86b337be60c942e80f31e7be097de1ca821c5f7f, 456264.2435640905
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xa67f3fcd86f5c274aaf5aa6279ca88e84f4e0479, 423748.8681394286
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0x7bebf3d7eb8351edea30564d07f17cda22e65467, 1473953.089716489
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xd24fd2bd303f6629ae11ddea94d87a09d5cd975f, 151098.09625096215
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xfd1086820d070433fc7359188dba24b7bcecd894, 1251608.1400465774
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xcd3005949d757cfa000abb87f30c6517281d449b, 609261.8262539873
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xc1e8cb20317ae543804ab1d58e954a9c0b44b7f0, 350184.0876329568
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xdac904a2165a9439dc5f04b82ae762707d3bf4cf, 169414.30748784766
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xf4ada4e1d196546ee944e6a3fe95d0278d1edbbf, 561111.9813827539
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xea4d6015c775af28e2dff8d23a2959542a326c9d, 3203764.418210197
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xe0872dd9bff47a87b9b499dc81c17fe2ac2e0cd6, 244617.42513524945
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0xb2ec56d424848d552d7b6c9e8f2e0bd2d4c63448, 155735.8760836471
Lido DAO Token(0x5a98fcbea516cf06857215779fd812ca3bef1b32), 0x1de0c9b91cdd14f3c17518a027877baff2003e2b, 152918.72876080906
