token, holder, balanceInUSD
XYO(0x55296f69f40ea6d20e478533c15a6b08b654e758), 0x5d51d35e63bc2286d991e68e0d135d3babe9c01a, 3403092.46485174
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98, 7859573.077090932
OriginTrail(0xaa7a9ca87d3694b5755f213b5d04094b8d0f0a6f), 0x58cb9c3e06cf6958616e997bf95d731c24c45bdb, 198424.9435868235
ASD(0xff742d05420b6aca4481f635ad8341f81a6300c2), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 63189915.78030823
Orbs(0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa), 0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2, 1027325.0172312057
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x997b54d967e0452abf233eb12b6829db84f96c2a, 301855.75220479583
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xd6fc210686d22d0f2e9303700a9e44bc6527b105, 424380.00976804004
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xda8a92f89d54c9d84586f470da63a35cff1cb229, 1465953.8681314876
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xec4a6f59960fb55a7fa49262e2628687b322cf62, 366783.9826336199
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x9fdc6c51ac273637ead71b34e031c4e6b52bc57b, 269746.63716192864
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x5781f487dd635bca33df80412a9c7eaeb1d80949, 269916.32668900955
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0xeb3056aa1c395e78cacf19b9747583949c14b574, 705974.0078613098
Frax(0x853d955acef822db058eb8505911ed77f175b99e), 0x96adc904b512c6fe6e9ea64f4e0327c7920af981, 161290.94336732902
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xf3537ac805e1ce18aa9f61a4b1dcd04f10a007e9, 661822.6131759371
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xbd922e94205525fdf064f548c7b2ea5eff9476f4, 171081.98246288786
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xbfca78c08f3a31382abb0490e4ff3f349265d3e0, 483030.0421346066
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xa5493656b559ac046a302e8efa7c64d5ad4c9302, 168269.49881040715
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xf5225c2392cfb8812ccedc05c477306c4d727647, 191149.42019413225
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0x6e3ba50f3cad8e8177c6bb9815e9a23e397d5a5b, 239913.09133668875
Rocket Pool(0xb4efd85c19999d84251304bda99e90b92300bd93), 0xc2707568d31f3fb1fc55b2f8b2ae5682eaa72041, 158268.7449200019
